County,License Number,Operation Type,Establishment Type,Entity Name,DBA Name,Street Number,Street Name,Address Line 2,Address Line 3,City,State,Zip Code,Square Footage,Longitude,Latitude,Street Address
Bronx,732845,Store,JAC,TAQUERIA RODRIGUEZ 2 CORP,TAQUERIA RODRIGUEZ 2,1152,SHERIDAN AVENUE,,,BRONX,NY,10456,1800,-73.917436,40.832883,1152 SHERIDAN AVENUE
Queens,732836,Store,JAC,ANTHONY DELI GROCERY INC,ANTHONY DELI GROCERY,665,ONDERDONK AVE,,,RIDGEWOOD,NY,11385,1100,-73.907638,40.704234,665 ONDERDONK AVE
Bronx,732833,Store,JAC,838 180TH DELI GROCERY CORP,838 180TH DELI GROCERY,838,E 180TH STREET,,,BRONX,NY,10460,750,-73.883855,40.845688,838 E 180TH STREET
Bronx,732828,Store,JAC,TU MUNDO DELI GROCERY CORP,TU MUNDO DELI GROCERY,860,EAST 180TH STREET,,,BRONX,NY,10460,1300,-73.883183,40.845365,860 EAST 180TH STREET
Queens,732824,Store,JAC,CARIBBEAN AMERICAN GRILL & DELI I,CARIBBEAN AMERICAN GRIL,182-43,JAMAICA AVE,,,HOLLIS,NY,11423,1250,-73.777629,40.708956,182-43 JAMAICA AVE
Kings,732822,Store,JAC,NANCY FOOD DELI CORP,NANCY FOOD DELI,796,GREENE AVE,,,BROOKLYN,NY,11221,800,-73.936293,40.690112,796 GREENE AVE
Queens,732815,Store,JAC,CORONA MARKET INC,CORONA MARKET,111-17A,ROOSEVELT AVE,,,CORONA,NY,11368,2000,-73.855119,40.751825,111-17A ROOSEVELT AVE
Bronx,732766,Store,JAC,CONCOURSE DELI LLC THE,CONCOURSE DELI THE,200,E 170 STREET,,,BRONX,NY,10456,600,,,200 E 170 STREET
Kings,732759,Store,JAC,DOWNTOWN SOCIAL FOOD CORP,DOWNTOWN SOCIAL FOOD,338,CENTRAL AVENUE,,,BROOKLYN,NY,11221,2000,-73.920166,40.695247,338 CENTRAL AVENUE
Kings,732756,Store,JAC,LENOX DELI & GROCERY CORP,LENOX DELI & GROCERY,783,LENOX RD,,,BROOKLYN,NY,11203,800,-73.930412,40.655366,783 LENOX RD
Kings,732754,Store,JAC,BROWNSVILLE DELI & GROCERY INC,BROWNSVILLE DELI & GROC,784,SARATOGA AVENUE,,,BROOKLYN,NY,11212,1600,-73.915433,40.661402,784 SARATOGA AVENUE
Kings,732747,Store,JAC,GERRITSEN GOURMET DELI CORP,GERRITSEN GOURMET DELI,2602,GERRITSEN AVE,,,BROOKLYN,NY,11229,1200,-73.927537,40.59491,2602 GERRITSEN AVE
Bronx,732744,Store,JAC,TWO BROTHERS GOURMET CORP,TWO BROTHERS GOURMET,200,E 165TH ST,,,BRONX,NY,10456,1000,-73.918949,40.830344,200 E 165TH ST
Queens,732738,Store,JAC,MANARAT FOOD INC,MANNAH HALAL MEAT & GRO,37-08,73RD ST,,,JACKSON HEIGHTS,NY,11372,1500,-73.892672,40.748537,37-08 73RD ST
Kings,732721,Store,JAC,PLASENCIA JOSE E,AAA GROCERY,313,58TH STREET,,,BROOKLYN,NY,11220,1000,-74.01896,40.643016,313 58TH STREET
Kings,732713,Store,JAC,CENTRAL YETEV LEV SATMAR MEATS IN,SATMAR MEATS,58,LEE AVE,,,BROOKLYN,NY,11211,4500,-73.960237,40.705987,58 LEE AVE
New York,732712,Store,JAC,LALU GROCERY 594 NY INC,LALU DELI GROCERY,594,COLUMBUS AVENUE,,,NEW YORK,NY,10024,800,-73.970858,40.788288,594 COLUMBUS AVENUE
Queens,732710,Store,JAC,RAHMAN DELI AND GROCERY INC,RAHMAN DELI AND GROCERY,215-11,JAMAICA AVE,,,QUEENS VILLAGE,NY,11428,1200,-73.740363,40.717229,215-11 JAMAICA AVE
Kings,732688,Store,JAC,LA UNION DELI GROCERY CORP,LA UNION DELI GROCERY,4011,5TH AVENUE,,,BROOKLYN,NY,11232,2000,-74.004769,40.650456,4011 5TH AVENUE
Kings,732679,Store,JAC,GREENLAND MINI MARKET DELI INC,GREENLAND MINI MARKET D,784,MARCY AVE,,,BROOKLYN,NY,11216,1600,,,784 MARCY AVE
Queens,732660,Store,JAC,LAS LAGUNAS DELI GROCERY CORP,LAS LAGUNAS DELI GROCER,281,SAINT NICHOLAS AVE,,,RIDGEWOOD,NY,11385,1000,-73.912044,40.701856,281 SAINT NICHOLAS AVE
New York,732652,Store,JAC,HEAVENLY DELICATESSEN MARKET LTD,HEAVENLY MARKET & CAFE,44,E 8TH STREET,,,NEW YORK,NY,10003,1500,-73.993654,40.731118,44 E 8TH STREET
Kings,732640,Store,JAC,OBAAHEMAA INC,OBAAHEMAA,156,EAST 21ST STREET,,,BROOKLYN,NY,11226,800,-73.960008,40.650379,156 EAST 21ST STREET
Queens,732637,Store,JAC,LEE PLUS ONE INC,PATRIOTS DELI & GROCERY,148-11,175TH ST,,,JAMAICA,NY,11434,1000,-73.770671,40.658951,148-11 175TH ST
Kings,732636,Store,JAC,MY STOP DELI AND GROCERY CORP,MY STOP DELI AND GROCER,759,NEW LOTS AVE,,,BROOKLYN,NY,11207,1500,-73.883307,40.666112,759 NEW LOTS AVE
Kings,732633,Store,JAC,ILIRIA FOODS CORP,ILIRIA FOODS,2323,65TH STREET,,,BROOKLYN,NY,11204,1000,-73.978497,40.61208,2323 65TH STREET
Kings,732594,Store,JAC,NEIGHBORHOOD BROTHERS DELI AND GR,NEIGHBORHOOD BROTHERS D,5401,AVENUE T,,,BROOKLYN,NY,11234,1000,-73.921964,40.613009,5401 AVENUE T
Kings,732588,Store,JAC,D BEST DELI & GROCERY INC,D BEST DELI & GROCERY,671,BUSHWICK AVE,,,BROOKLYN,NY,11221,1500,-73.932312,40.69734,671 BUSHWICK AVE
Kings,732584,Store,JAC,FIRO FOOD MARKET CORP,FIRO FOOD MARKET,5215,AVENUE D,,,BROOKLYN,NY,11203,1500,-73.926843,40.64229,5215 AVENUE D
Queens,732556,Store,JAC,VILLA F DELI GROCERY INC,VILLA F DELI GROCERY,1712,MENAHAN STREET,,,RIDGEWOOD,NY,11385,1000,-73.911707,40.703531,1712 MENAHAN STREET
Kings,732515,Store,JAC,NATURAL MINI MARKET CORP,NATURAL MINI MARKET,220,KOSCIUSZKO ST,,,BROOKLYN,NY,11216,1400,-73.94584,40.69125,220 KOSCIUSZKO ST
Queens,732356,Store,JAC,LEE STOP 1 MARKET CORP,LEE STOP 1 MARKET,55-20,103RD STREET,,,CORONA,NY,11368,2000,-73.8566,40.740458,55-20 103RD STREET
Kings,732342,Store,JAC,OCEAN AVENUE DELI & BAGEL INC,OCEAN AVENUE DELI & BAG,2970,OCEAN AVE,,,BROOKLYN,NY,11235,1500,-73.949408,40.588777,2970 OCEAN AVE
Kings,732340,Store,JAC,AYMAN GOURMET DELI INC,AYMAN GOURMET DELI,361,SUTTER AVE,,,BROOKLYN,NY,11212,1600,-73.906047,40.667756,361 SUTTER AVE
Bronx,732337,Store,JAC,M-D 183 DELI CORP,MD 183 DELI,765,E 183RD STREET,,,BRONX,NY,10460,1100,-73.88353,40.851417,765 E 183RD STREET
Bronx,732335,Store,JAC,2020 HEALTHY DELI CORP,2020 HEALTHY DELI,649,ALLERTON AVE,,,BRONX,NY,10467,800,-73.869009,40.8654,649 ALLERTON AVE
Queens,732326,Store,JAC,DIAMOND JUBILEE BUSINESS NETWORK,DESI DELI & GROCERY,89-06,ELIOT AVE,,,REGO PARK,NY,11374,1500,,,89-06 ELIOT AVE
Kings,732325,Store,JAC,ITZELS TAQUERIA DELI CORP,ITZELS TAQUERIA DELI,191,WILSON AVE,,,BROOKLYN,NY,11237,800,-73.92329,40.699309,191 WILSON AVE
New York,732320,Store,JAC,SUPERIOR GOURMET MARKET PLATE INC,37TH ST FOOD MARKET,480,10TH AVE,,,NEW YORK,NY,10018,800,-73.997839,40.756394,480 10TH AVE
Kings,732313,Store,JAC,SUNNY MART INC,SUNNY MART,4603,FORT HAMILTON PKWY,,,BROOKLYN,NY,11219,1800,-73.99562,40.639733,4603 FORT HAMILTON PKWY
Queens,732311,Store,JAC,HONEY DELI & GROCERY INC,HONEY DELI & GROCERY,63-22,FLUSHING AVE,,,MASPETH,NY,11378,2000,-73.901703,40.722504,63-22 FLUSHING AVE
Bronx,732310,Store,JAC,NEW YORK FISH & VEGETABLE INC,NEW YORK FISH & VEGETAB,44,EAST 167TH STREET,,,BRONX,NY,10452,1000,-73.920989,40.835636,44 EAST 167TH STREET
Bronx,732309,Store,JAC,LATIN DELI GROCERY LLC,LATIN DELI GROCERY,1700,ZEREGA AVENUE,,,BRONX,NY,10462,1200,-73.851226,40.839913,1700 ZEREGA AVENUE
Kings,732307,Store,JAC,1068 MINI MART DELI GROCERY CORP,1068 MINI MART DELI GRO,1068,MANHATTAN AVE,,,BROOKLYN,NY,11222,1400,-73.955098,40.735288,1068 MANHATTAN AVE
Queens,732281,Store,JAC,GREEN VALLEY FOOD CORP,GREEN VALLEY FOOD,138-54,84TH DR,,,JAMAICA,NY,11435,2000,-73.817925,40.709296,138-54 84TH DR
Bronx,732280,Store,JAC,FOREST DELI NY CORP,FOREST DELI NY,782,E163RD STREET,,,BRONX,NY,10456,1500,-73.902908,40.822661,782 E163RD STREET
Bronx,732278,Store,JAC,SABAA DELI GROCERY INC,SABAA DELI GROCERY,1539,WESTCHESTER AVE,,,BRONX,NY,10472,1300,-73.878421,40.82864,1539 WESTCHESTER AVE
Queens,732266,Store,JAC,HOME STYLE DELI GROCERY INC,HOME STYLE DELI GROCERY,91-02,104TH ST,,,RICHMOND HILL,NY,11418,800,-73.841986,40.692201,91-02 104TH ST
Kings,732265,Store,JAC,BANGAL GROCERY INC,BANGAL GROCERY,2741,PITKIN AVE,,,BROOKLYN,NY,11208,2000,-73.870856,40.675658,2741 PITKIN AVE
Kings,732264,Store,JAC,CLARENDON OF KINGS DELI AND GRILL,CLARENDON OF KINGS DELI,3522,CLARENDON RD,,,BROOKLYN,NY,11203,2000,-73.943177,40.64359,3522 CLARENDON RD
Bronx,732263,Store,JAC,WANDA RP CORP,WANDA RP,104,ELLIOT PLACE,,,BRONX,NY,10452,1200,-73.91617,40.838852,104 ELLIOT PLACE
Kings,732257,Store,JAC,WHOLE FRUIT INC,WHOLE FRUIT,1901,KINGS HWY,,,BROOKLYN,NY,11229,1000,-73.954447,40.610358,1901 KINGS HWY
Kings,732237,Store,JAC,DZIK GRZEGORZ H,GREGORY DELI,4602,NEW UTRECHT AVENUE,,,BROOKLYN,NY,11219,2000,-73.994442,40.639008,4602 NEW UTRECHT AVENUE
Kings,732229,Store,JAC,BROOKLYN MINI MARKET INC,BROOKLYN MINI MARKET,350,NEW LOTS AVE,,,BROOKLYN,NY,11207,800,-73.894012,40.66143,350 NEW LOTS AVE
Richmond,732221,Store,JAC,CHEF COU INC,CHEF FRESH MINI MART,460,BRIELLE AVE,,,STATEN ISLAND,NY,10314,850,-74.135293,40.594143,460 BRIELLE AVE
Kings,732215,Store,JAC,401 EMPIRE GROCERY INC,401 EMPIRE GROCERY,401,SCHENECTADY AVE,,,BROOKLYN,NY,11213,650,-73.93437,40.663895,401 SCHENECTADY AVE
Kings,732205,Store,JAC,DRIPKIT INC,DRIPKIT,35,MEADOW STREET #213,,,BROOKLYN,NY,11206,1000,-73.935739,40.71086,35 MEADOW STREET #213
Bronx,732196,Store,JAC,901 GOURMET DELI CORP,901 GOURMET DELI,901,SOUTHERN BLVD,,,BRONX,NY,10459,1000,-73.892965,40.819563,901 SOUTHERN BLVD
Queens,732187,Store,JAC,OLIVES ORGANIC FARM INC,OLIVES ORGANIC FARM,42-37,27TH STREET,,,LONG ISLAND CITY,NY,11101,2500,-73.940677,40.749272,42-37 27TH STREET
Kings,732186,Store,JAC,1961 FULTON DELI CORP,1961 FULTON DELI,1961,FULTON STREET,,,BROOKLYN,NY,11233,1000,-73.916596,40.678593,1961 FULTON STREET
New York,732177,Store,JAC,BATTERY PLACE MARKET CORP,BATTERY PLACE MARKET,77,BATTERY PLACE,,,NEW YORK,NY,10280,1200,-74.017216,40.707341,77 BATTERY PLACE
New York,732146,Store,JAC,HELLS KITCHEN DELI FOOD CORP,HELLS KITCHEN DELI FOOD,535,9TH AVENUE,,,NEW YORK,NY,10018,1500,-73.993707,40.756927,535 9TH AVENUE
Kings,732143,Store,JAC,BIGKAT LLC,BEDFORD FRUIT MARKET,146,BEDFORD AVE,,,BROOKLYN,NY,11249,1400,-73.95663,40.718847,146 BEDFORD AVE
Bronx,732141,Store,JAC,FORDHAM OF THE BRONX DELI INC,FORDHAM OF THE BRONX DE,152,E 188TH STREET,,,BRONX,NY,10468,1200,-73.898533,40.861719,152 E 188TH STREET
Richmond,732139,Store,JAC,D&K DELI AND GROCERY INC,D&K DELI AND GROCERY,1272,BAY STREET,,,STATEN ISLAND,NY,10305,2000,-74.064805,40.612296,1272 BAY STREET
Kings,732129,Store,JAC,WILSON 26 DELI GROCERY CORP,WILSON 26 DELI GROCERY,26,WILSON AVE,,,BROOKLYN,NY,11237,1100,-73.930031,40.703155,26 WILSON AVE
Queens,732127,Store,JAC,ALAWDI MOHAMED,116 DELI,116-69,SUTPHIN BLVD,,,JAMAICA,NY,11434,1000,-73.792167,40.680723,116-69 SUTPHIN BLVD
New York,732119,Store,JAC,522 9TH AVENUE FOOD CORP,LINCOLN GOURMET DELI,522,9TH AVENUE,,,NEW YORK,NY,10018,2400,-73.994088,40.756411,522 9TH AVENUE
New York,732117,Store,JAC,10TH AVENUE DELI AND GROCERY CORP,HELL'S KITCHEN GOURMET,593,10TH AVENUE,,,NEW YORK,NY,10036,3000,-73.99485,40.760499,593 10TH AVENUE
Kings,732114,Store,JAC,JAE HEON GROUP CORP,ORANGE TREE NATURALS 03,517,GRAND STREET,,,BROOKLYN,NY,11211,2000,-73.950531,40.711013,517 GRAND STREET
Kings,732112,Store,JAC,GREEN POINT DELI INC,GREEN POINT DELI,903,MANHATTAN AVE,,,BROOKLYN,NY,11222,2000,-73.954285,40.73034,903 MANHATTAN AVE
Kings,732106,Store,JAC,ADEN DELI & GRILL V INC,ADEN DELI & GRILL V,1376,ROCKAWAY PKWY,,,BROOKLYN,NY,11236,1500,-73.90348,40.646191,1376 ROCKAWAY PKWY
Kings,732105,Store,JAC,MINI MART NOSTRAND AVE CORP,MINI MART NOSTRAND AVE,3600,NOSTRAND AVE,,,BROOKLYN,NY,11229,1800,-73.941071,40.596164,3600 NOSTRAND AVE
Kings,732102,Store,JAC,LIRIANO DELI CORP,LIRIANO DELI,361,SOUTH 4TH ST,,,BROOKLYN,NY,11211,2000,-73.953555,40.70847,361 SOUTH 4TH ST
Queens,732101,Store,JAC,FUSION BAR 3 INC,FUSION MINI MARKET,38-12,30TH AVE,,,ASTORIA,NY,11103,1000,-73.915378,40.764072,38-12 30TH AVE
New York,732078,Store,JAC,515 DELI CORP,515 DELI,515,2ND AVE,,,NEW YORK,NY,10016,1000,-73.978317,40.741418,515 2ND AVE
Kings,732076,Store,JAC,PARK DELI & GRILL INC,PARK DELI & GRILL,155,PARK AVE,,,BROOKLYN,NY,11205,800,-73.973158,40.69623,155 PARK AVE
Kings,732072,Store,JAC,ATHENA BRANDS INC,GREEN MUSTACHE,140,58TH ST BLDG B UNIT 7H-7,,,BROOKLYN,NY,11220,1500,-74.023682,40.645819,140 58TH ST BLDG B UNIT 7H-7
Kings,732067,Store,JAC,STAR M MINI MARKET CORP,STAR M MINI MARKET,5002,AVENUE M,,,BROOKLYN,NY,11234,2000,-73.926921,40.621371,5002 AVENUE M
Kings,732063,Store,JAC,NEW J&T GROCERY DELI CORP,NEW J&T GROCERY DELI,436-438,TROY AVENUE,,,BROOKLYN,NY,11203,1000,-73.937278,40.663297,436-438 TROY AVENUE
Kings,732060,Store,JAC,CORNER DELI MART INC,CORNER DELI MART,199,HOWARD AVE,,,BROOKLYN,NY,11233,1000,-73.919745,40.681619,199 HOWARD AVE
Kings,732053,Store,JAC,GREEN DELI MART INC,GREEN DELI MART,33,PATCHEN AVE,,,BROOKLYN,NY,11221,600,-73.92772,40.691234,33 PATCHEN AVE
Kings,732052,Store,JAC,EZ DELI GROCERY  CORP 1,EZ DELI GROCERY 1,735,KNICKERBOCKER AVE,,,BROOKLYN,NY,11221,800,-73.909478,40.693755,735 KNICKERBOCKER AVE
Bronx,732046,Store,JAC,LO TIGER GROCERY CORP,LO TIGER GROCERY,230,E 174TH STREET,,,BRONX,NY,10457,1000,-73.907292,40.844724,230 E 174TH STREET
Queens,732038,Store,JAC,BJS DELI AND GROCERY INC,BJS DELI AND GROCERY,8602,101ST AVE,,,OZONE PARK,NY,11416,1000,-73.85354,40.682127,8602 101ST AVE
Bronx,732022,Store,JAC,J HOOKAH & DELI GROCERY CORP,J HOOKAH & DELI GROCERY,397,E 167TH STREET,,,BRONX,NY,10456,550,-73.910845,40.830859,397 E 167TH STREET
Bronx,732005,Store,JAC,CARLOS DELI & GROCERY INC,CARLOS DELI & GROCERY,2118,WESTCHESTER AVE,,,BRONX,NY,10462,800,-73.853805,40.83395,2118 WESTCHESTER AVE
Bronx,732003,Store,JAC,LA PRESUMIDA GROCERY CORP,LA PRESUMIDA GROCERY,1386,NELSON AVENUE,,,BRONX,NY,10452,1500,-73.922311,40.842001,1386 NELSON AVENUE
Queens,732000,Store,JAC,NEW POLO DELI & GROCERY INC,NEW POLO DELI & GROCERY,251-32,NORTHERN BLVD,,,LITTLE NECK,NY,11362,1500,-73.736744,40.769131,251-32 NORTHERN BLVD
Kings,731995,Store,JAC,M&S SMOKE SHOP&GROCERY CORP,M&S SMOKE SHOP&GROCERY,1137,FLATBUSH AVENUE,,,BROOKLYN,NY,11226,1000,-73.957487,40.642403,1137 FLATBUSH AVENUE
Kings,731992,Store,JAC,SAHARA DELI MARKET CORP,SAHARA DELI MARKET,2123,ALBEMARLE ROAD,,,BROOKLYN,NY,11226,900,-73.959159,40.647395,2123 ALBEMARLE ROAD
Kings,731990,Store,JAC,TAWFIQ DELI & GROCERY INC,TAWFIQ DELI & GROCERY,7721,13TH AVENUE,,,BROOKLYN,NY,11228,1500,-74.009121,40.618704,7721 13TH AVENUE
New York,731986,Store,JAC,SALVOS FAMILY MARKET INC,PAVILION FOOD SHOP,500,EAST 77TH STREET,,,NEW YORK,NY,10075,800,-73.950669,40.769744,500 EAST 77TH STREET
Bronx,731981,Store,JAC,STOP & GO MINI MARKET CORP,ZOOM ZOOM,4702,WHITE PLAINS ROAD,,,BRONX,NY,10470,2500,-73.850081,40.903742,4702 WHITE PLAINS ROAD
Kings,731979,Store,JAC,SHIPWRECK SEAFOOD BOUTIQUE LLC,SHIPWRECK SEAFOOD BOUTI,1047,BEDFORD AVE,,,BROOKLYN,NY,11216,1400,-73.954858,40.688124,1047 BEDFORD AVE
Kings,731973,Store,JAC,IN AND OUT DELI GRILL GRILL CORP,IN AND OUT DELI GRILL,2328,MERMAID AVE,,,BROOKLYN,NY,11224,1600,-73.990985,40.575935,2328 MERMAID AVE
Bronx,731963,Store,JAC,SHAPLA BAZAR INC,SHAPLA BAZAR,1472,SAINT PETERS AVE,,,BRONX,NY,10461,800,-73.846099,40.839535,1472 SAINT PETERS AVE
New York,731960,Store,JAC,HASSAN MUBARAK A,HOST DELI & GROCERY,880,AMSTERDAM AVENUE,,,NEW YORK,NY,10025,2000,-73.967056,40.79861,880 AMSTERDAM AVENUE
Richmond,731956,Store,JAC,VICTORY DELI FOOD CORP,VICTORY DELI FOOD,164,VICTORY BLVD,,,STATEN ISLAND,NY,10301,1500,-74.081584,40.636735,164 VICTORY BLVD
Kings,731952,Store,JAC,VERMONT DELI & GRILL V INC,VERMONT DELI & GRILL V,669,VERMONT ST,,,BROOKLYN,NY,11207,1200,-73.891561,40.66282,669 VERMONT ST
Richmond,731944,Store,JAC,LAMA DELI AND GROCERY CORP,JOHNS GOURMET DELI,62,RICHMOND TER,,,STATEN ISLAND,NY,10301,2000,-74.07684,40.644339,62 RICHMOND TER
Kings,731943,Store,JAC,OCEAN ORGANIC DELI CORP,OCEAN ORGANIC DELI,1803,BROADWAY,,,BROOKLYN,NY,11207,1000,-73.908647,40.681863,1803 BROADWAY
Kings,731939,Store,JAC,JASIM 1 GOURMET DELI INC,JASIM 1 GOURMET DELI,244,11TH STREET,,,BROOKLYN,NY,11215,1500,-73.989909,40.669237,244 11TH STREET
Queens,731936,Store,JAC,IMANE DELI INC,IMANE DELI,1336,BEACH CHANNEL DR,,,FAR ROCKAWAY,NY,11691,800,-73.754766,40.606208,1336 BEACH CHANNEL DR
Kings,731935,Store,JAC,M GOURMET DELI GRILL CORP,M GOURMET DELI GRILL,4906,FT HAMILTON PKWY,,,BROOKLYN,NY,11219,2000,-73.99792,40.638211,4906 FT HAMILTON PKWY
Kings,731929,Store,JAC,PROSPECT HEIGHTS FOOD CORP,PROSPECT HEIGHTS FOOD,631,FRANKLIN AVE,,,BROOKLYN,NY,11238,600,-73.955692,40.676936,631 FRANKLIN AVE
New York,731928,Store,JAC,MODUWA 84 INC,MODUWA 84,1592,YORK AVE,,,NEW YORK,NY,10028,1500,-73.948192,40.774477,1592 YORK AVE
Queens,731927,Store,JAC,150-65 LLC,WHITESTONE AUTO CENTER,150-65,CROSS ISLAND PKWY,,,WHITESTONE,NY,11357,1000,-73.811365,40.787251,150-65 CROSS ISLAND PKWY
Kings,731921,Store,JAC,JW&P SERVICES INC,JW REAL POLISH DELICATE,321,CHURCH AVE,,,BROOKLYN,NY,11218,1000,-73.976803,40.643907,321 CHURCH AVE
Bronx,731918,Store,JAC,ROMERO FRUIT MARKET INC,ROMERO FRUIT MARKET,835,E 152ND ST  STORE 4,,,BRONX,NY,10455,1000,-73.904145,40.815213,835 E 152ND ST  STORE 4
Bronx,731899,Store,JAC,WHITE PLAINS DELI CORP,WHITE PLAINS DELI,2901A,WHITE PLAINS RD,,,BRONX,NY,10467,1000,-73.867304,40.868545,2901A WHITE PLAINS RD
Bronx,731870,Store,JAC,AGUILARS MEXICAN GROCERY LLC,AGUILARS MEXICAN GROCER,1060,MORRIS PARK AVENUE,,,BRONX,NY,10461,1000,-73.854206,40.849025,1060 MORRIS PARK AVENUE
